Gene_ID	Harringtonine_Control_rep1	Harringtonine_Control_rep2	Harringtonine_Control_rep3	Harringtonine_Treated_rep1	Harringtonine_Treated_rep2	Harringtonine_Treated_rep3
ENSG00000281775.2	0	0	0	0	0	0
ENSG00000281777.1	0	0	0	0	0	0
ENSG00000281778.1	0	0	0	1	0	1
ENSG00000281780.1	0	0	0	0	0	0
ENSG00000281782.1	0	0	0	0	0	0
ENSG00000281783.1	0	0	0	0	0	0
ENSG00000281785.1	0	0	0	0	0	0
ENSG00000281787.1	0	0	0	0	0	0
ENSG00000281788.1	0	0	0	0	0	0
ENSG00000281794.2	0	0	0	0	0	0
ENSG00000281797.1	0	0	0	0	0	0
ENSG00000281798.1	0	0	0	0	0	0
ENSG00000281800.1	0	0	0	0	0	0
ENSG00000281801.1	0	0	0	0	0	0
ENSG00000281803.1	0	0	0	0	0	0
ENSG00000281804.1	0	0	0	0	0	0
ENSG00000281805.1	0	0	0	0	0	0
ENSG00000281806.1	0	0	0	0	0	0
ENSG00000281808.1	0	0	0	0	0	0
ENSG00000281809.1	0	0	0	0	0	0
ENSG00000281810.1	0	0	0	0	0	0
ENSG00000281811.1	0	0	0	0	0	0
ENSG00000281813.4	0	0	0	0	0	0
ENSG00000281815.1	0	0	0	0	0	0
ENSG00000281818.3	0	0	0	0	0	0
ENSG00000281819.1	0	0	0	0	0	0
ENSG00000281820.1	0	0	0	0	0	0
ENSG00000281821.1	0	0	0	0	0	0
ENSG00000281822.1	0	0	0	0	0	0
ENSG00000281825.1	0	0	0	0	0	0
ENSG00000281828.1	0	0	0	0	0	0
ENSG00000281829.1	0	0	0	0	0	0
ENSG00000281830.1	0	0	0	0	0	0
ENSG00000281831.1	0	0	0	0	0	0
ENSG00000281832.1	0	0	0	0	0	0
ENSG00000281833.1	0	0	0	0	0	0
ENSG00000281836.1	0	0	0	0	0	0
ENSG00000281837.1	0	0	0	0	0	0
ENSG00000281839.1	0	0	0	0	0	0
ENSG00000281841.1	0	0	0	0	0	0
ENSG00000281842.2	0	0	0	0	0	0
ENSG00000281846.1	0	0	0	0	0	0
ENSG00000281847.2	0	0	0	0	0	0
ENSG00000281848.1	0	0	0	0	0	0
ENSG00000281849.3	0	0	0	0	0	0
ENSG00000281849.3_PAR_Y	0	0	0	0	0	0
ENSG00000281852.1	0	0	0	0	0	0
ENSG00000281853.1	0	0	0	0	0	0
ENSG00000281856.1	0	0	0	0	0	1
ENSG00000281857.3	0	0	0	0	0	0
ENSG00000281859.1	0	0	0	0	0	0
ENSG00000281860.1	0	0	0	0	0	0
ENSG00000281861.1	0	0	0	0	0	0
ENSG00000281862.1	0	0	0	0	0	0
ENSG00000281863.1	0	0	0	0	0	0
ENSG00000281865.2	0	0	0	0	0	0
ENSG00000281870.1	0	0	0	0	0	0
ENSG00000281874.1	0	0	0	0	0	0
ENSG00000281876.1	0	0	0	0	0	0
ENSG00000281877.3	0	0	0	0	0	0
ENSG00000281878.1	0	0	0	0	0	0
ENSG00000281879.4	0	0	0	0	0	0
ENSG00000281880.2	0	0	0	0	0	0
ENSG00000281883.1	0	0	0	1	0	0
ENSG00000281886.3	0	0	0	0	0	0
ENSG00000281887.3	0	0	0	0	0	0
ENSG00000281890.1	0	0	0	0	0	0
ENSG00000281894.3	0	0	0	0	0	0
ENSG00000281896.1	0	0	0	0	0	0
ENSG00000281898.1	0	0	0	0	0	0
ENSG00000281900.1	0	0	0	0	0	0
ENSG00000281901.1	0	0	0	0	0	0
ENSG00000281903.3	26	26	24	24	17	13
ENSG00000281904.1	0	0	0	0	0	0
ENSG00000281907.1	0	0	0	0	0	0
ENSG00000281908.1	0	0	0	0	0	0
ENSG00000281909.1	3	2	1	2	4	2
ENSG00000281910.1	0	0	0	0	0	0
ENSG00000281912.1	24	19	25	22	20	33
ENSG00000281913.1	0	0	0	0	0	0
ENSG00000281914.1	0	0	0	0	0	0
ENSG00000281915.2	0	0	0	0	0	0
ENSG00000281916.1	0	0	0	0	0	0
ENSG00000281917.4	0	0	0	0	0	0
ENSG00000281919.2	0	0	0	0	0	0
ENSG00000281920.1	0	0	0	0	0	0
ENSG00000281922.1	0	0	0	0	0	0
ENSG00000281923.1	0	0	0	0	0	0
ENSG00000281924.1	0	0	0	0	0	0
ENSG00000281925.1	0	0	0	0	0	0
ENSG00000281926.1	0	0	0	0	0	0
ENSG00000281927.1	0	0	0	0	0	0
ENSG00000281928.1	0	0	0	0	0	0
ENSG00000281929.1	0	0	0	0	0	0
ENSG00000281930.1	0	0	0	0	0	0
ENSG00000281931.1	0	0	0	0	0	0
ENSG00000281933.1	0	0	0	0	0	0
ENSG00000281934.1	0	0	0	0	0	0
ENSG00000281935.1	0	0	0	0	0	0
ENSG00000281936.1	0	0	0	0	0	0
ENSG00000281938.2	0	0	0	0	0	0
ENSG00000281939.1	0	0	0	0	0	0
ENSG00000281940.1	0	0	0	0	0	0
ENSG00000281941.1	0	0	0	0	0	0
ENSG00000281942.1	0	0	0	0	0	0
ENSG00000281943.1	0	0	0	0	0	0
ENSG00000281944.1	0	0	0	0	0	0
ENSG00000281945.1	0	0	0	0	0	0
ENSG00000281946.1	0	0	0	0	0	0
ENSG00000281947.1	0	0	0	0	0	0
ENSG00000281948.1	0	0	0	0	0	0
ENSG00000281949.1	0	0	0	0	0	0
ENSG00000281950.1	0	0	0	0	0	0
ENSG00000281951.1	0	0	0	0	0	0
ENSG00000281952.1	0	0	0	0	0	0
ENSG00000281953.1	0	0	0	0	0	0
ENSG00000281954.1	0	0	0	0	0	0
ENSG00000281955.1	1	0	0	0	0	0
ENSG00000281956.1	0	0	0	0	0	0
ENSG00000281957.1	0	0	0	0	0	0
ENSG00000281958.1	0	0	0	0	0	0
ENSG00000281959.1	0	0	0	0	0	0
ENSG00000281960.1	0	0	0	0	0	0
ENSG00000281961.1	0	0	0	0	0	0
ENSG00000281962.1	0	0	0	0	0	0
ENSG00000281963.1	0	0	0	0	0	0
ENSG00000281964.1	0	0	0	0	0	0
ENSG00000281965.2	0	0	0	0	0	0
ENSG00000281966.1	0	0	0	0	0	0
ENSG00000281967.1	0	0	0	0	0	0
ENSG00000281968.1	0	0	0	0	0	0
ENSG00000281969.1	0	0	0	0	0	0
ENSG00000281970.1	0	0	0	0	0	0
ENSG00000281971.1	0	0	0	0	0	0
ENSG00000281972.1	0	0	0	0	0	0
ENSG00000281973.1	0	0	0	0	0	0
ENSG00000281974.1	0	0	0	0	0	0
ENSG00000281975.1	0	0	0	0	0	0
ENSG00000281976.2	0	0	0	0	0	0
ENSG00000281977.1	0	0	0	0	0	0
ENSG00000281978.1	0	0	0	0	0	0
ENSG00000281979.1	0	0	0	0	0	0
ENSG00000281980.1	0	0	0	0	0	0
ENSG00000281981.2	0	0	0	0	0	0
ENSG00000281982.1	0	0	0	0	0	0
ENSG00000281983.1	0	0	0	0	0	0
ENSG00000281984.1	0	0	0	0	0	0
ENSG00000281986.1	0	0	0	0	0	0
ENSG00000281987.2	0	0	0	0	0	0
ENSG00000281988.1	0	0	0	0	0	0
ENSG00000281989.1	0	0	0	0	0	0
ENSG00000281990.1	0	0	0	0	0	0
ENSG00000281991.2	0	0	0	1	1	0
ENSG00000281992.1	0	0	0	0	0	0
ENSG00000281993.1	0	0	0	0	0	0
ENSG00000281994.1	0	0	0	0	0	0
ENSG00000281995.1	0	0	0	0	0	0
ENSG00000281996.1	0	0	0	0	0	0
ENSG00000281997.1	0	0	0	0	0	0
ENSG00000281998.1	0	0	0	0	0	0
ENSG00000281999.1	0	0	0	0	0	0
ENSG00000282000.1	0	0	0	0	0	0
ENSG00000282001.1	0	0	0	0	0	0
ENSG00000282002.1	0	0	0	0	0	0
ENSG00000282003.1	0	0	0	0	0	0
ENSG00000282004.1	0	0	0	0	0	0
ENSG00000282005.1	0	0	0	0	0	0
ENSG00000282006.1	0	0	0	0	0	0
ENSG00000282007.1	0	0	0	0	0	0
ENSG00000282008.1	0	0	0	0	0	0
ENSG00000282009.1	0	0	0	0	0	0
ENSG00000282010.1	0	0	0	0	0	0
ENSG00000282011.1	0	0	0	0	0	0
ENSG00000282012.2	0	0	0	0	0	0
ENSG00000282013.1	0	0	0	0	0	0
ENSG00000282014.1	0	0	0	0	0	0
ENSG00000282015.1	0	0	0	0	0	0
ENSG00000282016.1	0	0	0	0	0	0
ENSG00000282017.1	0	0	0	0	0	0
ENSG00000282018.1	0	0	0	0	0	0
ENSG00000282019.1	0	0	0	0	0	0
ENSG00000282020.1	0	0	0	0	0	0
ENSG00000282021.1	0	0	0	0	0	0
ENSG00000282022.1	0	0	0	0	0	0
ENSG00000282023.1	0	0	0	0	0	0
ENSG00000282024.1	0	0	0	0	0	0
ENSG00000282025.1	0	0	0	0	0	0
ENSG00000282026.2	0	0	0	0	0	0
ENSG00000282027.1	0	0	0	0	0	0
ENSG00000282028.1	0	0	0	0	0	0
ENSG00000282029.1	0	0	0	0	0	0
ENSG00000282030.1	0	0	0	0	0	0
ENSG00000282032.2	0	0	0	0	0	0
ENSG00000282033.1	0	0	0	0	0	0
ENSG00000282034.2	2	10	8	6	9	10
ENSG00000282035.1	0	0	0	0	0	0
ENSG00000282036.1	0	0	0	0	0	0
ENSG00000282037.1	0	0	0	0	0	0
ENSG00000282038.1	0	0	0	0	0	0
ENSG00000282039.1	0	0	0	0	0	0
ENSG00000282040.1	0	0	0	0	0	0
ENSG00000282041.1	0	0	0	0	0	0
ENSG00000282042.1	0	0	0	0	0	0
ENSG00000282043.1	0	0	0	0	0	0
ENSG00000282044.1	0	0	0	0	0	0
ENSG00000282045.1	0	0	0	0	0	0
ENSG00000282046.3	0	0	0	0	0	0
ENSG00000282047.1	0	0	0	0	0	0
ENSG00000282048.2	0	0	0	0	0	0
ENSG00000282049.1	0	0	0	0	0	0
ENSG00000282050.1	0	0	0	0	0	0
ENSG00000282051.1	0	0	0	0	0	0
ENSG00000282052.1	0	0	0	0	0	0
ENSG00000282053.1	0	0	0	0	0	0
ENSG00000282054.1	0	0	0	0	0	0
ENSG00000282055.1	0	0	0	0	0	0
ENSG00000282057.1	0	4	3	3	4	1
ENSG00000282058.1	0	0	0	0	0	0
ENSG00000282059.1	0	0	0	0	0	0
ENSG00000282060.1	0	0	0	0	0	0
ENSG00000282061.1	0	0	0	0	0	0
ENSG00000282062.1	0	0	0	0	0	0
ENSG00000282063.1	0	0	0	0	0	0
ENSG00000282064.1	0	0	0	0	0	0
ENSG00000282065.1	0	0	0	0	0	0
ENSG00000282066.1	0	0	0	0	0	0
ENSG00000282067.1	0	0	0	0	0	0
ENSG00000282068.1	0	0	0	0	0	0
ENSG00000282069.1	0	0	0	0	0	0
ENSG00000282071.1	0	0	0	0	0	0
ENSG00000282072.1	0	0	0	0	0	0
ENSG00000282073.1	0	0	0	0	0	0
ENSG00000282074.1	0	0	0	0	0	0
ENSG00000282075.1	0	0	0	0	0	0
ENSG00000282076.1	0	0	0	0	0	0
ENSG00000282077.1	0	0	0	0	0	0
ENSG00000282078.1	0	0	0	0	0	0
ENSG00000282079.1	0	0	0	0	0	0
ENSG00000282080.1	0	0	0	0	0	0
ENSG00000282081.1	0	0	0	0	0	0
ENSG00000282082.1	0	0	0	0	0	0
ENSG00000282083.1	0	0	0	0	0	0
ENSG00000282084.2	0	0	0	0	0	0
ENSG00000282085.1	0	0	0	0	0	0
ENSG00000282086.2	0	0	0	0	0	0
ENSG00000282087.2	0	0	0	0	0	0
ENSG00000282088.3	0	0	0	0	0	0
ENSG00000282089.1	0	0	0	0	0	0
ENSG00000282090.1	0	0	0	0	0	0
ENSG00000282091.1	0	0	0	0	0	0
ENSG00000282092.1	0	0	0	0	0	0
ENSG00000282093.1	0	0	0	0	0	0
ENSG00000282094.1	0	0	0	0	0	0
ENSG00000282095.3	0	0	0	0	0	0
ENSG00000282097.1	0	0	0	0	0	0
ENSG00000282098.1	0	0	0	0	0	0
ENSG00000282099.1	0	0	0	0	0	0
ENSG00000282100.1	1	3	0	3	0	6
ENSG00000282101.1	0	0	0	0	0	0
ENSG00000282102.1	0	0	0	0	0	0
ENSG00000282103.1	0	0	0	0	0	0
ENSG00000282104.1	0	0	0	0	0	0
ENSG00000282105.1	0	0	0	0	0	0
ENSG00000282106.1	0	0	0	0	0	0
ENSG00000282107.1	0	0	0	0	0	0
ENSG00000282108.1	0	0	0	0	0	0
ENSG00000282109.1	0	0	0	0	0	0
ENSG00000282110.1	0	0	0	0	0	0
ENSG00000282111.1	0	0	0	0	0	0
ENSG00000282112.1	0	0	0	0	0	0
ENSG00000282113.1	0	0	0	0	0	0
ENSG00000282114.1	0	0	0	0	0	0
ENSG00000282115.1	0	0	0	0	0	0
ENSG00000282116.1	0	0	0	0	0	0
ENSG00000282117.1	0	0	0	0	0	0
ENSG00000282118.1	0	0	0	0	0	0
ENSG00000282119.2	0	0	0	0	0	0
ENSG00000282120.1	0	0	0	0	0	0
ENSG00000282121.1	0	0	0	0	0	0
ENSG00000282122.1	0	0	0	0	0	0
ENSG00000282123.1	0	0	0	0	0	0
ENSG00000282124.1	0	0	0	0	0	0
ENSG00000282125.2	0	0	0	0	0	0
ENSG00000282126.1	0	0	0	0	0	0
ENSG00000282127.1	0	0	0	0	0	0
ENSG00000282128.1	0	0	0	0	0	0
ENSG00000282130.1	0	0	0	0	0	0
ENSG00000282131.1	0	0	0	0	0	0
ENSG00000282132.1	0	0	0	0	0	0
ENSG00000282133.1	0	0	0	0	0	0
ENSG00000282134.1	0	0	0	0	0	0
ENSG00000282135.1	0	0	0	0	0	0
ENSG00000282136.1	0	0	0	0	0	0
ENSG00000282137.1	0	0	0	0	0	0
ENSG00000282138.1	0	0	0	0	0	0
ENSG00000282139.1	0	0	0	0	0	0
ENSG00000282141.1	0	0	0	0	0	0
ENSG00000282142.2	0	0	0	0	0	0
ENSG00000282143.1	0	0	0	0	0	0
ENSG00000282144.2	0	0	0	0	0	0
ENSG00000282145.1	0	0	0	0	0	0
ENSG00000282146.1	0	0	0	0	0	0
ENSG00000282147.1	0	0	0	0	0	0
ENSG00000282148.1	0	0	0	0	0	0
ENSG00000282149.1	0	0	0	0	0	0
ENSG00000282150.1	0	0	0	0	0	0
ENSG00000282151.1	0	0	0	0	0	0
ENSG00000282152.1	0	0	0	0	0	0
ENSG00000282153.1	0	0	0	0	0	0
ENSG00000282154.1	0	0	0	0	0	0
ENSG00000282155.1	0	0	0	0	0	0
ENSG00000282156.1	0	0	0	0	0	0
ENSG00000282157.1	0	0	0	0	0	0
ENSG00000282159.1	0	0	0	0	0	0
ENSG00000282160.1	0	0	0	0	0	0
ENSG00000282161.1	0	0	0	0	0	0
ENSG00000282162.1	0	0	0	0	0	0
ENSG00000282163.1	0	0	0	0	0	0
ENSG00000282164.4	1	4	1	4	0	0
ENSG00000282165.1	0	0	0	0	0	0
ENSG00000282166.1	0	0	0	0	0	0
ENSG00000282167.1	0	0	0	0	0	0
ENSG00000282168.4	0	0	0	0	0	0
ENSG00000282169.1	0	0	0	0	0	0
ENSG00000282170.2	0	0	0	0	0	0
ENSG00000282171.2	0	0	0	0	0	0
ENSG00000282172.1	0	0	0	0	0	0
ENSG00000282173.1	0	0	0	0	0	0
ENSG00000282174.1	0	0	0	0	0	0
ENSG00000282175.4	0	0	0	0	0	0
ENSG00000282176.1	0	0	0	0	0	0
ENSG00000282177.1	0	0	0	0	0	0
ENSG00000282178.1	0	0	0	0	0	0
ENSG00000282179.1	0	0	0	0	0	0
ENSG00000282180.1	0	0	0	0	0	0
ENSG00000282181.1	0	0	0	0	0	0
ENSG00000282182.1	0	0	0	0	0	0
ENSG00000282183.2	0	0	0	0	0	0
ENSG00000282184.2	0	0	0	0	0	0
ENSG00000282185.1	0	0	0	0	0	0
ENSG00000282186.1	0	0	0	0	0	0
ENSG00000282188.1	0	0	0	0	0	0
ENSG00000282189.1	0	0	0	0	0	0
ENSG00000282190.1	0	0	0	0	0	0
ENSG00000282191.1	0	0	0	0	0	0
ENSG00000282193.1	0	0	0	0	0	0
ENSG00000282194.1	0	0	0	0	0	0
ENSG00000282195.2	0	0	0	0	0	0
ENSG00000282196.1	0	0	0	0	0	0
ENSG00000282197.1	0	0	0	0	0	0
ENSG00000282198.1	0	0	0	0	0	0
ENSG00000282199.1	0	0	0	0	0	0
ENSG00000282200.1	0	0	0	0	0	0
ENSG00000282201.1	0	0	0	0	0	0
ENSG00000282202.1	0	0	0	0	0	0
ENSG00000282203.1	0	0	0	0	0	0
ENSG00000282204.1	0	0	0	0	0	0
ENSG00000282205.1	0	0	0	0	0	0
ENSG00000282206.1	0	0	0	0	0	0
ENSG00000282207.1	0	0	0	0	0	0
ENSG00000282208.1	0	0	0	0	0	0
ENSG00000282209.2	0	0	0	0	0	0
ENSG00000282210.1	0	0	0	0	0	0
ENSG00000282211.1	0	0	0	0	0	0
ENSG00000282212.2	0	0	0	0	0	0
ENSG00000282213.1	0	0	0	0	0	0
ENSG00000282214.1	0	0	0	0	0	0
ENSG00000282215.1	0	0	0	0	0	0
ENSG00000282216.1	0	0	0	0	0	0
ENSG00000282217.1	0	0	0	0	0	0
ENSG00000282218.1	0	0	0	0	0	0
ENSG00000282219.1	0	0	0	0	0	0
ENSG00000282220.1	0	0	0	0	0	0
ENSG00000282221.1	7	8	8	4	15	5
ENSG00000282222.1	0	0	0	0	0	0
ENSG00000282223.1	0	0	0	0	0	0
ENSG00000282224.1	0	0	0	0	0	0
ENSG00000282225.1	0	0	0	0	0	0
ENSG00000282226.1	0	0	0	0	0	0
ENSG00000282227.1	0	0	0	0	0	0
ENSG00000282228.1	0	0	0	0	0	0
ENSG00000282229.1	0	0	0	0	0	0
ENSG00000282230.1	0	0	0	0	0	0
ENSG00000282231.1	0	0	0	0	0	0
ENSG00000282232.1	0	0	0	0	0	0
ENSG00000282233.1	0	0	0	0	0	0
ENSG00000282234.1	0	0	0	0	0	0
ENSG00000282235.1	0	0	0	0	0	0
ENSG00000282236.1	0	0	0	0	0	0
ENSG00000282237.1	0	0	0	0	0	0
ENSG00000282238.1	0	0	0	0	0	0
ENSG00000282239.1	0	0	0	0	0	0
ENSG00000282240.1	0	0	0	0	0	0
ENSG00000282241.1	0	0	0	0	0	0
ENSG00000282242.1	0	0	0	0	0	0
ENSG00000282244.1	0	0	0	0	0	0
ENSG00000282245.1	0	0	0	0	0	0
ENSG00000282247.1	0	0	0	0	0	0
ENSG00000282248.1	0	0	0	0	0	0
ENSG00000282249.1	0	0	0	0	0	0
ENSG00000282250.1	0	0	0	0	0	0
ENSG00000282251.1	0	0	0	0	0	0
ENSG00000282252.1	0	0	0	0	0	0
ENSG00000282253.1	0	0	0	0	0	0
ENSG00000282254.2	0	0	0	0	0	0
ENSG00000282255.1	0	0	0	0	0	0
ENSG00000282256.1	0	0	0	0	0	0
ENSG00000282257.1	0	0	0	0	0	0
ENSG00000282258.1	0	0	0	0	0	0
ENSG00000282259.1	0	0	0	0	0	0
ENSG00000282260.1	0	0	0	0	0	0
ENSG00000282261.1	0	0	0	0	0	0
ENSG00000282263.1	0	0	0	0	0	0
ENSG00000282264.1	0	0	0	0	0	0
ENSG00000282265.1	0	0	0	0	0	0
ENSG00000282266.4	0	0	0	0	0	0
ENSG00000282267.1	0	0	0	0	0	0
ENSG00000282268.1	0	0	0	0	0	0
ENSG00000282269.1	0	0	0	0	0	0
ENSG00000282270.1	0	0	0	0	0	0
ENSG00000282271.2	0	0	0	0	0	0
ENSG00000282272.1	0	0	0	0	0	0
ENSG00000282273.1	0	0	0	0	0	0
ENSG00000282274.1	0	0	0	0	0	0
ENSG00000282275.1	0	0	0	0	0	0
ENSG00000282277.1	0	0	0	0	0	0
ENSG00000282278.1	0	0	0	0	0	0
ENSG00000282279.1	0	0	0	0	0	0
ENSG00000282280.1	0	0	0	0	0	0
ENSG00000282281.1	0	0	0	0	0	0
ENSG00000282282.1	0	0	0	0	0	0
ENSG00000282283.1	0	0	0	0	0	0
ENSG00000282284.1	0	0	0	0	0	0
ENSG00000282285.1	0	0	0	0	0	0
ENSG00000282286.1	0	0	0	0	0	0
ENSG00000282287.1	0	0	0	0	0	0
ENSG00000282288.1	0	0	0	0	0	0
ENSG00000282289.1	0	0	0	0	0	0
ENSG00000282290.1	0	0	0	0	0	0
ENSG00000282291.1	0	0	0	0	0	0
ENSG00000282292.1	0	0	0	0	0	0
ENSG00000282293.1	0	0	0	0	0	0
ENSG00000282294.1	0	0	0	0	0	0
ENSG00000282295.1	0	0	0	0	0	0
ENSG00000282297.1	0	0	0	0	0	0
ENSG00000282298.1	0	0	0	0	0	0
ENSG00000282299.1	0	0	0	0	0	0
ENSG00000282300.1	0	0	0	0	0	0
ENSG00000282301.4	0	0	0	0	0	0
ENSG00000282302.4	0	0	0	0	0	0
ENSG00000282303.2	0	0	0	0	0	0
ENSG00000282304.1	0	0	0	0	0	0
ENSG00000282305.1	0	0	0	0	0	0
ENSG00000282306.1	0	0	0	0	0	0
ENSG00000282307.1	0	0	0	0	0	0
ENSG00000282308.1	0	3	0	0	0	3
ENSG00000282309.1	0	0	0	0	0	0
ENSG00000282310.1	0	0	0	0	0	0
ENSG00000282311.1	0	0	0	0	0	0
ENSG00000282312.1	0	0	0	0	0	0
ENSG00000282313.1	0	0	0	0	0	0
ENSG00000282314.1	0	0	0	0	0	0
ENSG00000282315.1	0	0	0	0	0	0
ENSG00000282316.1	0	0	0	0	0	0
ENSG00000282317.1	0	0	0	0	0	0
ENSG00000282318.1	0	0	0	0	0	0
ENSG00000282319.1	0	0	0	0	0	0
ENSG00000282320.1	0	0	0	0	0	0
ENSG00000282321.1	0	0	0	0	0	0
ENSG00000282322.1	0	0	0	0	0	0
ENSG00000282323.1	0	0	0	0	0	0
ENSG00000282324.1	0	0	0	0	0	0
ENSG00000282325.1	0	0	0	0	0	0
ENSG00000282326.1	0	0	0	0	0	0
ENSG00000282327.1	0	0	0	0	0	0
ENSG00000282328.1	0	0	0	0	0	0
ENSG00000282329.1	0	0	0	0	0	0
ENSG00000282330.1	0	0	0	0	0	0
ENSG00000282331.2	0	0	0	0	0	0
ENSG00000282332.1	0	0	0	0	0	0
ENSG00000282333.1	0	0	0	0	0	0
ENSG00000282334.1	0	0	0	0	0	0
ENSG00000282335.1	0	0	0	0	0	0
ENSG00000282336.1	0	0	0	0	0	0
ENSG00000282337.1	0	0	0	0	0	0
ENSG00000282338.1	0	0	0	0	0	0
ENSG00000282339.1	0	0	0	0	0	0
ENSG00000282340.1	0	0	0	0	0	0
ENSG00000282341.1	0	0	0	0	0	0
ENSG00000282342.1	0	0	0	0	0	0
ENSG00000282343.1	0	0	0	0	0	0
ENSG00000282344.1	0	0	0	0	0	0
ENSG00000282345.1	0	0	0	0	0	0
ENSG00000282346.1	0	0	0	0	0	0
ENSG00000282347.1	0	0	0	0	0	0
ENSG00000282348.1	0	0	0	0	0	0
ENSG00000282349.1	0	0	0	0	0	0
ENSG00000282350.1	0	0	0	0	0	0
ENSG00000282351.1	0	0	0	0	0	0
ENSG00000282352.1	0	0	0	0	0	0
ENSG00000282353.1	0	0	0	0	0	0
ENSG00000282354.1	0	0	0	0	0	0
ENSG00000282355.1	0	0	0	0	0	0
ENSG00000282356.1	0	0	0	0	0	0
ENSG00000282357.1	0	0	0	0	0	0
ENSG00000282358.1	0	0	0	0	0	0
ENSG00000282360.1	0	0	0	0	0	0
ENSG00000282361.1	0	0	0	0	0	0
ENSG00000282362.2	0	0	0	0	0	0
ENSG00000282363.1	0	0	0	0	0	0
ENSG00000282364.1	0	0	0	0	0	0
ENSG00000282365.1	0	0	0	0	0	0
ENSG00000282366.1	0	0	0	0	0	0
ENSG00000282367.1	0	0	0	0	0	0
ENSG00000282368.1	0	0	0	0	0	0
ENSG00000282370.1	0	0	0	0	0	0
ENSG00000282371.1	0	0	0	0	0	0
ENSG00000282372.1	0	0	0	0	0	0
ENSG00000282373.1	0	0	0	0	0	0
ENSG00000282374.1	0	0	0	0	0	0
ENSG00000282375.1	0	0	0	0	0	0
ENSG00000282376.1	0	0	0	0	0	0
ENSG00000282377.2	0	0	0	0	0	0
ENSG00000282378.1	0	0	0	0	0	0
ENSG00000282379.1	0	0	0	0	0	0
ENSG00000282380.1	0	0	0	0	0	0
ENSG00000282381.2	2	4	2	8	4	2
ENSG00000282382.1	0	0	0	0	0	0
ENSG00000282383.1	0	0	0	0	0	0
ENSG00000282384.1	0	0	0	0	0	0
ENSG00000282385.1	0	0	0	0	0	0
ENSG00000282386.1	0	2	1	4	3	4
ENSG00000282387.1	0	0	0	0	0	0
ENSG00000282388.1	0	0	0	0	0	0
ENSG00000282389.1	0	0	0	0	0	0
ENSG00000282390.1	0	0	0	0	0	0
ENSG00000282391.1	0	0	0	0	0	0
ENSG00000282392.1	0	0	0	0	0	0
ENSG00000282393.1	7	8	16	3	8	7
ENSG00000282394.1	0	0	0	0	0	0
ENSG00000282395.1	0	0	0	0	0	0
ENSG00000282396.1	0	0	0	0	0	0
ENSG00000282397.1	0	0	0	0	0	0
ENSG00000282398.1	0	0	0	0	0	0
ENSG00000282399.1	0	0	0	0	0	0
ENSG00000282400.1	0	0	0	0	0	0
ENSG00000282401.1	0	0	0	0	0	0
ENSG00000282402.1	0	0	0	0	0	0
ENSG00000282403.1	0	0	0	0	0	0
ENSG00000282404.1	0	0	0	0	0	0
ENSG00000282405.1	0	0	0	0	0	0
ENSG00000282406.1	0	0	0	0	0	0
ENSG00000282407.1	0	0	0	0	0	0
ENSG00000282408.1	0	0	0	0	0	0
ENSG00000282409.1	0	0	0	0	0	0
ENSG00000282410.1	0	0	0	0	0	0
ENSG00000282411.1	0	0	0	0	0	0
ENSG00000282412.1	0	0	0	0	0	0
ENSG00000282413.1	0	0	0	0	0	0
ENSG00000282414.1	0	0	0	0	0	0
ENSG00000282415.1	0	0	0	0	0	0
ENSG00000282416.1	0	0	0	0	0	0
ENSG00000282417.2	0	0	0	0	0	0
ENSG00000282418.1	0	0	0	0	0	0
ENSG00000282419.3	0	0	0	0	0	0
ENSG00000282420.1	0	0	0	0	0	0
ENSG00000282421.1	0	0	0	0	0	0
ENSG00000282422.1	0	0	0	0	0	0
ENSG00000282423.1	0	0	0	0	0	0
ENSG00000282424.1	0	0	0	0	0	0
ENSG00000282425.1	0	0	0	0	0	0
ENSG00000282426.1	0	0	0	0	0	0
ENSG00000282427.1	0	0	0	0	0	0
ENSG00000282428.1	0	0	0	0	0	0
ENSG00000282429.1	0	0	0	0	0	0
ENSG00000282430.1	0	0	0	0	0	0
ENSG00000282431.1	0	0	0	0	0	0
ENSG00000282432.1	0	0	0	0	0	0
ENSG00000282433.1	0	0	0	0	0	0
ENSG00000282435.1	0	0	0	0	0	0
ENSG00000282436.1	0	0	0	0	0	0
ENSG00000282437.2	0	0	0	0	0	0
ENSG00000282438.1	0	0	0	0	0	0
ENSG00000282439.1	0	0	0	0	0	0
ENSG00000282440.1	0	0	0	0	0	0
ENSG00000282441.1	0	0	0	0	0	0
ENSG00000282443.1	0	0	0	0	0	0
ENSG00000282444.1	0	0	0	0	0	0
ENSG00000282445.1	0	0	0	0	0	0
ENSG00000282446.1	0	0	0	0	0	0
ENSG00000282447.1	0	0	0	0	0	0
ENSG00000282448.1	0	0	0	0	0	0
ENSG00000282449.1	0	0	0	0	0	0
ENSG00000282450.1	0	0	0	0	0	0
ENSG00000282451.1	0	0	0	0	0	0
ENSG00000282452.1	0	0	0	0	0	0
ENSG00000282453.1	0	0	0	0	0	0
ENSG00000282454.1	0	0	0	0	0	0
ENSG00000282455.1	0	0	0	0	0	0
ENSG00000282456.1	0	0	0	0	0	0
ENSG00000282457.2	0	0	0	0	0	0
ENSG00000282458.1	18	5	6	4	9	5
ENSG00000282459.1	0	0	0	0	0	0
ENSG00000282460.1	0	0	0	0	0	0
